Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin%
US-2017-104955,19-Mar-2017,24-Mar-2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0,13.2986,46.00%
CA-2016-121958,13-Nov-2016,17-Nov-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,0.2,5.8653,11.25%
CA-2017-121468,19-Nov-2017,20-Nov-2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968,4,0.2,2.3976,7.50%
US-2016-108098,14-Oct-2016,18-Oct-2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0,30.09,17.00%
CA-2014-119032,27-Nov-2014,3-Dec-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316,35.00%
CA-2014-136280,29-Nov-2014,6-Dec-2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,35.00%
CA-2017-151911,30-Apr-2017,5-May-2017,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002986,Office Supplies,Envelopes,#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes,62.96,4,0,28.332,45.00%
CA-2017-139661,30-Oct-2017,3-Nov-2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0,3.6632,38.00%
CA-2014-123925,17-Dec-2014,19-Dec-2014,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,11.214,28.00%
CA-2016-141586,17-Oct-2016,20-Oct-2016,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1" Binders,18.16,5,0.2,6.583,36.25%
CA-2017-154935,24-Dec-2017,29-Dec-2017,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,3,0.2,5.5875,31.25%
CA-2016-134208,17-Sep-2016,23-Sep-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,4,0,190.08,48.00%
CA-2017-108294,10-Dec-2017,10-Dec-2017,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525,45.00%
CA-2017-103611,12-Sep-2017,15-Sep-2017,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,3.0096,36.00%
US-2017-160759,11-Dec-2017,17-Dec-2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,1,0.3,-9.098,-14.29%
CA-2017-148446,10-Dec-2017,14-Dec-2017,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables,1669.6,4,0,116.872,7.00%
CA-2017-116204,11-Feb-2017,14-Feb-2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.7343,36.25%
CA-2017-109946,16-Apr-2017,21-Apr-2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,16.52,5,0.2,2.065,12.50%
CA-2015-103793,26-Mar-2015,31-Mar-2015,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.235,31.25%
CA-2016-139885,4-Dec-2016,8-Dec-2016,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0,0,0.00%
CA-2017-124086,10-Feb-2017,14-Feb-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986,8.24%
CA-2014-150245,31-Dec-2014,4-Jan-2015,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686,12.50%
CA-2014-134278,6-Jul-2014,8-Jul-2014,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,1,0.2,174.9975,31.25%
US-2017-124926,13-Nov-2017,18-Nov-2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324,6,0.8,-24.7086,-265.00%
CA-2016-159345,17-Jun-2016,22-Jun-2016,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,111.96,2,0,54.8604,49.00%
CA-2014-130274,3-May-2014,5-May-2014,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,10.3488,48.00%
CA-2017-158386,16-Oct-2017,21-Oct-2017,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5,0,57.385,46.00%
CA-2015-111507,6-Feb-2015,13-Feb-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0,1.5312,29.00%
CA-2017-120761,4-Sep-2017,8-Sep-2017,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0,39.5428,43.00%
CA-2015-112116,16-Mar-2015,18-Mar-2015,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,2,0,44.7096,26.00%
CA-2016-126809,9-Apr-2016,13-Apr-2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,0.2,12.8151,36.25%
CA-2014-105172,4-Apr-2014,9-Apr-2014,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072,48.00%
CA-2017-107293,5-Sep-2017,6-Sep-2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228,26.00%
US-2017-102890,30-Jun-2017,30-Jun-2017,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785,-28.33%
CA-2015-158554,9-Nov-2015,9-Nov-2015,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,36.25%
CA-2014-116239,4-Mar-2014,4-Mar-2014,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745,5.00%
CA-2015-132101,19-Mar-2015,25-Mar-2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,8.75%
US-2017-152002,11-Jun-2017,11-Jun-2017,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553,49.00%
CA-2017-165029,26-Nov-2017,30-Nov-2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,Atlanta,Georgia,30318,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,3,0,3.7236,29.00%
CA-2016-109057,22-Apr-2016,27-Apr-2016,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,2,0.2,2.3952,10.00%
CA-2016-154403,23-May-2016,27-May-2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,0,2.4402,49.00%
CA-2016-102456,27-Feb-2016,1-Mar-2016,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552,29.00%
CA-2016-109911,12-May-2016,16-May-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0,2.9592,27.00%
CA-2015-122826,23-Jun-2015,25-Jun-2015,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.568,4,0.2,22.6764,11.25%
CA-2014-117317,19-Oct-2014,19-Oct-2014,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0,6.5856,49.00%
CA-2015-118423,24-Mar-2015,27-Mar-2015,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058,-10.00%
CA-2017-149181,8-May-2017,12-May-2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568,-4.29%
CA-2017-132234,16-Oct-2017,18-Oct-2017,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0,175.136,32.00%
CA-2016-164672,8-May-2016,13-May-2016,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0,42.392,20.00%
US-2016-132857,11-Dec-2016,17-Dec-2016,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668,25.00%
CA-2017-116645,30-Nov-2017,4-Dec-2017,Standard Class,ME-17725,Max Engle,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6,0,45.2226,29.00%
CA-2017-138380,21-Dec-2017,25-Dec-2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0,290.0058,29.00%
US-2016-113509,15-Mar-2016,19-Mar-2016,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461,-16.25%
CA-2015-164539,16-Nov-2015,22-Nov-2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,141.2775,27.00%
CA-2015-143119,24-Sep-2015,30-Sep-2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0,155.25,30.00%
US-2014-134712,29-Nov-2014,4-Dec-2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945,31.25%
CA-2014-127159,12-May-2014,15-May-2014,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0,10.7849,31.00%
CA-2017-161809,20-Jan-2017,26-Jan-2017,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,10.0485,6.25%
US-2015-157154,10-Jan-2015,15-Jan-2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048,-36.67%
CA-2017-159457,19-Oct-2017,26-Oct-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,5.2125,31.25%
CA-2016-107615,22-Mar-2016,25-Mar-2016,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0,19.3314,33.00%
CA-2017-111647,3-Jul-2017,7-Jul-2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,37.50%
CA-2015-150560,11-Dec-2015,12-Dec-2015,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.3438,49.00%
US-2016-101497,29-Sep-2016,1-Oct-2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0,9.1056,48.00%
CA-2016-147585,7-Nov-2016,12-Nov-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0,6.2244,42.00%
CA-2014-142839,16-Aug-2014,20-Aug-2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912,-26.67%
US-2016-154361,14-Mar-2016,19-Mar-2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905,28.75%
US-2016-158708,26-Jun-2016,29-Jun-2016,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,0.2,3.5742,26.25%
CA-2014-135657,3-Jun-2014,7-Jun-2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,113.4936,22.00%
CA-2014-139857,2-Feb-2014,6-Feb-2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,5,0,5.8045,47.00%
CA-2016-106306,8-Mar-2016,8-Mar-2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148,-73.33%
CA-2015-100545,22-Nov-2015,26-Nov-2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,2,0.7,-9.288,-80.00%
CA-2015-145401,30-Jan-2015,4-Feb-2015,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064,35.00%
US-2017-124968,8-Sep-2017,13-Sep-2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625,-74.00%
CA-2017-104003,7-Oct-2017,13-Oct-2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784,-4.71%
CA-2016-154788,30-Apr-2016,4-May-2016,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,36.25%
US-2017-164056,29-Apr-2017,4-May-2017,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,-6.67%
CA-2014-110527,9-Aug-2014,16-Aug-2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0,9.6048,46.00%
CA-2014-133270,6-Jun-2014,9-Jun-2014,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.9432,37.00%
CA-2015-139094,22-Nov-2015,27-Nov-2015,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3,-32.5226,-15.71%
CA-2017-168837,14-Oct-2017,17-Oct-2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.6894,39.00%
US-2015-107349,13-Jul-2015,15-Jul-2015,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8,-66.5088,-160.00%
CA-2014-139017,11-May-2014,17-May-2014,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,16.25%
CA-2014-141817,5-Jan-2014,12-Jan-2014,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884,25.00%
CA-2014-102008,30-Sep-2014,4-Oct-2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47,50.00%
